;name;average_sentiment;cat_detailed;cat_sites_reduced_more;average_age;average_way_travel;latitud;longitud;address;area;rating;user_age_encoded;way_travel_encoded;sentiment_encoded;destination_encoded;cat_sites_reduced_more_encoded
3462;Iglesia de Santa María (Gernika-Lumo);history_freak;religious;religious;young;in family;43,3144971;-2,6794003;Goienkalea Kalea, 1, 48300 Gernika-Lumo, Bizkaia, España;Euskadi;4,4;0;3;4;4;5
3463;Palacio Agirre;history_freak;historic_building;historic building, museums and archaeological rests;old;in groups;43,2922751;-2,3560183;Casa Solar de Aguirre, 20820 Deba, Gipuzkoa, España;Euskadi;5;2;2;4;4;1
3464;Bikuña Enea;history_freak;historic_building;historic building, museums and archaeological rests;old;in couple;43,0486636;-2,3358328;Pl. Bikuña Enea, 20230 Legazpi (Legazpia), Gipuzkoa, España;Euskadi;3,897146933;2;1;4;4;1
3465;Palacio Alegría;history_freak;historic_building;historic building, museums and archaeological rests;adult;in couple;42,841791;-2,5143124;Herriko Plaza, 1, 01240 Dulantzi, Araba, España;Euskadi;4;1;1;4;4;1
3466;Iglesia de San Juan de Molinar;history_freak;religious;religious;young;in groups;43,1802768;-3,0734427;Plaza de Molinar Plaza, 9, 48192 Gordexola, Bizkaia, España;Euskadi;4,1;0;2;4;4;5
3467;Palacio y Torre de Oxirando;history_freak;historic_building;historic building, museums and archaeological rests;adult;in couple;43,1796048;-3,069996;Oxirando Auzoa, 1, 48192 Gordexola, Bizkaia, España;Euskadi;4,4;1;1;4;4;1
3468;Basílica del Santo Cristo;history_freak;historic_building;historic building, museums and archaeological rests;adult;in couple;43,321159;-1,8990902;Gurutze Santuaren Plaza, 7A, 20100 Lezo, Gipuzkoa, España;Euskadi;4,5;1;1;4;4;1
3469;Monumento al Pastor;history_freak;historic_building;historic building, museums and archaeological rests;adult;in groups;43,0118152;-2,2333413;Bikuña Kalea, 4, 20213 Idiazabal, Gipuzkoa, España;Euskadi;5;1;2;4;4;1
3470;Casco histórico de Segura;history_freak;historic_building;historic building, museums and archaeological rests;adult;in couple;43,1742701;-2,4132059;Santa Ana Kalea, 6, 20590 Soraluze, Gipuzkoa, España;Euskadi;0;1;1;4;4;1
3471;Iglesia de San Juan Bautista (Arrasate-Mondragón);history_freak;religious;religious;old;in family;43,0655325;-2,4906309;Kanpatorpea Kalea, 1, 20500 Arrasate, Gipuzkoa, España;Euskadi;4,4;2;3;4;4;5
3472;Palacio Horcasitas;history_freak;historic_building;historic building, museums and archaeological rests;young;in couple;43,194112;-3,1941347;Martin Mendia Kalea, 14, 48800 Balmaseda, Bizkaia, España;Euskadi;4,6;0;1;4;4;1
3473;Ermita de San Miguel de Ereñozar;history_freak;historic_building;historic building, museums and archaeological rests;adult;in groups;43,3503906;-2,6365643;Lugar Barrio Elexalde, 38C, 48313, Bizkaia, España;Euskadi;4,8;1;2;4;4;1
3474;Torre de Ybargoen;history_freak;historic_building;historic building, museums and archaeological rests;young;in couple;43,0968441;-2,869451;Aranguren Auzoa, 11, 48419 Orozko, Bizkaia, España;Euskadi;4,7;0;1;4;4;1
3475;Palacio de Aiete;history_freak;historic_building;historic building, museums and archaeological rests;adult;in groups;43,3055625;-1,9920069;Palacio de Aiete, Aiete Pasealekua, 65, 2, 20009 Donostia-San Sebastian, Gipuzkoa, España;Euskadi;4,7;1;2;4;4;1
3476;Iglesia de Santiago Apóstol;history_freak;religious;religious;young;in couple;43,1109284;-3,0959489;Lugar Barrio Satia, 4A, 01478, Álava, España;Euskadi;2;0;1;4;4;5
3477;Villa Cuba;history_freak;historic_building;historic building, museums and archaeological rests;old;alone;43,179618;-3,0745678;Sandamendi Auzoa, 2, 48192 Gordexola, Biscay, España;Euskadi;5;2;0;4;4;1
3478;Palacio de Valdespina;history_freak;historic_building;historic building, museums and archaeological rests;old;alone;43,1859506;-2,5020798;Palacio de Valdespina, C. Marqués de Valdespina, 1, 48260 Ermua, Vizcaya, España;Euskadi;3,897146933;2;0;4;4;1
3479;Ermita de San Cristóbal de Elgezua;history_freak;historic_building;historic building, museums and archaeological rests;adult;alone;43,1639175;-2,7562249;Barrio Sta. Lucía, 35, 48140 Igorre, Biscay, España;Euskadi;4,5;1;0;4;4;1
3480;Plaza Gipuzkoa;history_freak;historic_building;historic building, museums and archaeological rests;old;in groups;43,3212496;-1,982189;Gipuzkoa Plaza, 20004 Donostia, Gipuzkoa, España;Euskadi;3,897146933;2;2;4;4;1
3481;Iglesia de Santa María de Idibalzaga;history_freak;religious;religious;adult;in family;43,3143634;-2,726277;Eleizalde Auzoa, 2, 48309 Eleizalde-Olabarri, Bizkaia, España;Euskadi;5;1;3;4;4;5
3482;Monumento a José María Martínez de las Rivas;history_freak;historic_building;historic building, museums and archaeological rests;young;in couple;43,2540992;-3,0977667;48191 San Pedro Galdames, Biscay, España;Euskadi;0;0;1;4;4;1
3483;Torre de La Quadra;history_freak;historic_building;historic building, museums and archaeological rests;old;in family;43,2218767;-3,0206597;Torre de la Quadra, La Cuadra Goikoa Auzoa, 4, 48820 Güeñes, Vizcaya, España;Euskadi;3,897146933;2;3;4;4;1
3484;Ermita de Gurutzeta;history_freak;historic_building;historic building, museums and archaeological rests;adult;in family;43,0145504;-2,2257979;Diseminado Rural Barreiatua, 87, 20213 Idiazabal, Gipuzkoa, España;Euskadi;3,4;1;3;4;4;1
3485;Santuario de Angosto;history_freak;historic_building;historic building, museums and archaeological rests;adult;alone;42,8464329;-3,0703731;Angosto Errepidea, 4, 01426, Araba, España;Euskadi;4,4;1;0;4;4;1
3486;Iglesia del arcángel San Miguel;history_freak;religious;religious;old;alone;42,8473818;-2,6728734;Plaza de la Virgen Blanca, s/n, 01001 Vitoria-Gasteiz, Álava, España;Euskadi;4,5;2;0;4;4;5
3487;Hórreo de Ertzilla;history_freak;historic_building;historic building, museums and archaeological rests;young;in family;43,1821064;-2,6484433;48215 Iurreta, Biscay, España;Euskadi;4,7;0;3;4;4;1
3488;Iglesia de Santa María (Güeñes);history_freak;religious;religious;young;alone;43,2131004;-3,0955748;Euskadi Plaza, 48840 Gueñes, Bizkaia, España;Euskadi;4,4;0;0;4;4;5
3489;Ermita de Santa Elena;history_freak;historic_building;historic building, museums and archaeological rests;old;alone;43,3355143;-1,7851842;Ermita Karrika, 2, 20304 Irun, Gipuzkoa, España;Euskadi;4,3;2;0;4;4;1
3490;Palacio Ipeñarrieta;history_freak;historic_building;historic building, museums and archaeological rests;old;in couple;43,0938844;-2,3314177;Diseminados Barreiatua, 39, 20700 Urretxu, Gipuzkoa, España;Euskadi;4;2;1;4;4;1
3491;Iglesia de San Miguel (Iurreta);history_freak;religious;religious;adult;in couple;43,1766336;-2,6331664;Aita San Migel Plaza, 9, 48215 Iurreta, Bizkaia, España;Euskadi;4,5;1;1;4;4;5
3492;Iglesia San Miguel Arcángel;history_freak;religious;religious;young;in family;43,2809989;-2,6435329;Elejalde Auzoa, 1B, 48382 Elexalde, Bizkaia, España;Euskadi;5;0;3;4;4;5
3493;Iglesia de San Martín de Tours;history_freak;religious;religious;old;alone;40,42115;-3,70451;C. del Desengaño, 26, 28004 Madrid, España;Euskadi;4,5;2;0;4;4;5
3494;Torre de Berriatua;history_freak;historic_building;historic building, museums and archaeological rests;young;alone;43,2970501;-2,4739346;Lugar Barrio Larruskain, 30, 48276 Berriatua, Biscay, España;Euskadi;3,7;0;0;4;4;1
3495;Torre de Muxika;history_freak;historic_building;historic building, museums and archaeological rests;old;in groups;43,2851616;-2,6930729;Bo. San Román, 48392 San Roman, Biscay, España;Euskadi;0;2;2;4;4;1
3496;Palacio Galdona;history_freak;historic_building;historic building, museums and archaeological rests;young;alone;43,3167111;-2,4027753;20830 Galdona, Gipuzkoa, España;Euskadi;3,897146933;0;0;4;4;1
3497;Iglesia de Nuestra Señora de la Asunción (Mutriku);history_freak;religious;religious;old;in family;43,3074828;-2,3876791;Txurruka Plaza, 7W, 20830 Mutriku, Gipuzkoa, España;Euskadi;4,4;2;3;4;4;5
3498;Palacio de Montalivet;history_freak;historic_building;historic building, museums and archaeological rests;old;in family;43,306665;-2,3848688;Tranpakale Kalea, 16, 20830 Mutriku, Gipuzkoa, España;Euskadi;4;2;3;4;4;1
3499;Palacio de Olazarra-Mizkia;history_freak;historic_building;historic building, museums and archaeological rests;adult;in groups;43,3074372;-2,3862061;Conde de Motrico Kalea, 9, 20830 Mutriku, Gipuzkoa, España;Euskadi;4,4;1;2;4;4;1
3500;Casa Consistorial de Mutriku;history_freak;historic_building;historic building, museums and archaeological rests;young;in couple;43,3073396;-2,387229;Txurruka Plaza, s/n, 20830 Mutriku, Gipuzkoa, España;Euskadi;4,2;0;1;4;4;1
3501;Palacio Zabiel;history_freak;historic_building;historic building, museums and archaeological rests;old;in couple;42,8494991;-2,6730231;C. Fray Zacarías Martínez, 5, 01001 Vitoria-Gasteiz, Álava, España;Euskadi;4,4;2;1;4;4;1
3502;Ermita de San Miguel de Zumetzaga;history_freak;historic_building;historic building, museums and archaeological rests;old;in couple;43,3983431;-2,8234636;Zumetxaga Bidea, 48120 Mungia, Bizkaia, España;Euskadi;4,7;2;1;4;4;1
3503;Palacio de John (Edificio La Bolsa);history_freak;historic_building;historic building, museums and archaeological rests;adult;in groups;43,2576779;-2,9253169;Pilota Kalea, 10, 48005 Bilbo, Bizkaia, España;Euskadi;4,5;1;2;4;4;1
3504;Palacio Colina;history_freak;historic_building;historic building, museums and archaeological rests;old;alone;43,419718;-3,516259;Poblado Gama, 993, 39760, Cantabria, España;Euskadi;4,3;2;0;4;4;1
3505;Las casas de la Plaza Vieja;history_freak;historic_building;historic building, museums and archaeological rests;adult;alone;43,3211373;-1,9821448;Gipuzkoa Plaza, 10, 20004 Donostia, Gipuzkoa, España;Euskadi;4,5;1;0;4;4;1
3506;Monumento a Elcano;history_freak;historic_building;historic building, museums and archaeological rests;young;in groups;43,3027665;-2,2036938;Sahatsaga Ibilbidea, 1, 20808 Getaria, Gipuzkoa, España;Euskadi;4,4;0;2;4;4;1
3507;Puerto de Getaria;history_freak;historic_building;historic building, museums and archaeological rests;adult;in couple;43,3057149;-2,2024776;Portua Kalea, 3, 20808 Getaria, Gipuzkoa, España;Euskadi;4,4;1;1;4;4;1
3508;Antigua iglesia de Biañez;history_freak;religious;religious;old;in groups;43,239374;-3,3489361;48891 Manzaneda de Biañez, Biscay, España;Euskadi;0;2;2;4;4;5
3509;Puente de la Zurriola;history_freak;historic_building;historic building, museums and archaeological rests;adult;in groups;43,3232948;-1,9806211;Puente la Zurriola, San Sebastián, Gipuzkoa, España;Euskadi;3,897146933;1;2;4;4;1
3510;Parque de Sagastigutia;history_freak;historic_building;historic building, museums and archaeological rests;old;alone;43,0481298;-2,2051547;Foru Kalea, 30-36, 20200 Beasain, Gipuzkoa, España;Euskadi;0;2;0;4;4;1
3511;Palacio de Arana;history_freak;historic_building;historic building, museums and archaeological rests;young;in couple;43,2559669;-2,9245714;C. Belosticalle, 2, 48005 Bilbao, Biscay, España;Euskadi;4;0;1;4;4;1
3512;Chalet Portillo;history_freak;historic_building;historic building, museums and archaeological rests;adult;in family;43,4596943;-3,5281375;39193 Arnuero, Cantabria, España;Euskadi;4,5;1;3;4;4;1
3513;Torre de Etxaburu;history_freak;historic_building;historic building, museums and archaeological rests;old;in family;43,1455863;-2,6539055;Lugar Barrio Ortuzar, 10B, 48213, Bizkaia, España;Euskadi;4,2;2;3;4;4;1
3514;Iglesia de San Martín (Getaria);history_freak;religious;religious;adult;in family;43,3044984;-2,2035772;calle mayor, 39, 20808 Getaria, Gipuzkoa, España;Euskadi;4,7;1;3;4;4;5
3515;Iglesia de San Miguel Arcángel (Oñati);history_freak;religious;religious;young;in couple;43,0331383;-2,4139005;20560 Oñati, Gipuzkoa, España;Euskadi;4,4;0;1;4;4;5
3516;Ermita de San Pedro de Elorriaga;history_freak;historic_building;historic building, museums and archaeological rests;old;alone;42,8736022;-2,5186553;01192, Álava, España;Euskadi;3,7;2;0;4;4;1
3517;Monasterio de Bidaurreta;history_freak;historic_building;historic building, museums and archaeological rests;old;alone;43,0313361;-2,4069266;Lazarraga Kalea, 12, 20560 Oñati, Gipuzkoa, España;Euskadi;4,3;2;0;4;4;1
3518;Iglesia de San Bartolomé de Aldeacueva;history_freak;religious;religious;adult;in groups;43,1945888;-3,3805051;Aldeacueva Auzoa, 1, 48891 Aldecueva, Biscay, España;Euskadi;0;1;2;4;4;5
3519;Plaza de los Fueros;history_freak;historic_building;historic building, museums and archaeological rests;young;in groups;42,8453976;-2,6704663;Independentzia Kalea, 10, 01005 Gasteiz, Araba, España;Euskadi;4,3;0;2;4;4;1
3520;Palacio Miramar;history_freak;historic_building;historic building, museums and archaeological rests;old;in groups;43,3148304;-1,9984962;Paseo Miraconcha, 48, 20007 Donostia, Gipuzkoa, España;Euskadi;4,5;2;2;4;4;1
3521;Monumento-Homenaje al Pastor Vasco;history_freak;historic_building;historic building, museums and archaeological rests;adult;in family;43,0232484;-2,4131325;20569 Oñati, Gipuzkoa, España;Euskadi;4;1;3;4;4;1
3522;Torre Garibai;history_freak;historic_building;historic building, museums and archaeological rests;young;in family;43,3854372;-2,6788106;Kanala Auzoa, 22, 48395 Sukarrieta, Bizkaia, España;Euskadi;0;0;3;4;4;1
3523;Torre de Olakua;history_freak;historic_building;historic building, museums and archaeological rests;adult;in groups;43,0310251;-2,4034661;Olakua, Olakua Auzoa Auzoa, 20, 20560 Oñate, Gipuzkoa, España;Euskadi;3,897146933;1;2;4;4;1
3524;Puente de Santa Catalina;history_freak;historic_building;historic building, museums and archaeological rests;young;alone;43,3207976;-1,978658;Puente de Sta. Catalina, San Sebastián, Gipuzkoa, España;Euskadi;3,897146933;0;0;4;4;1
3525;Iglesia de San Miguel de Ahedo;history_freak;religious;religious;adult;in family;43,2275107;-3,3557239;Ahedo Auzoa, 48891 Ahedo, Bizkaia, España;Euskadi;4,5;1;3;4;4;5
3526;Iglesia de Santa Cecilia. Santecilla;history_freak;religious;religious;old;alone;43,1639829;-3,2301347;Arrabal Urb Res, 5, 09589 Santecilla, Burgos, España;Euskadi;4;2;0;4;4;5
3527;Iglesia de Santo Tomás de Olabarrieta;history_freak;religious;religious;adult;in couple;43,1450526;-2,8348118;Lugar, 48499 Elizondo, Biscay, España;Euskadi;4,3;1;1;4;4;5
3528;Iglesia de San Juan Bautista (Hernani);history_freak;religious;religious;young;alone;43,2653354;-1,9759441;Gvdarien Plaza, 2, 20120 Hernani, Gipuzkoa, España;Euskadi;4,1;0;0;4;4;5
3529;Ermita Nuestra Señora de Zeberiogana;history_freak;historic_building;historic building, museums and archaeological rests;adult;in groups;43,157608;-2,8386352;Zeberiogana Auzoa, 1, 48499, Bizkaia, España;Euskadi;4,5;1;2;4;4;1
3530;Palacio Amézaga;history_freak;historic_building;historic building, museums and archaeological rests;young;in family;43,1897474;-2,531419;Azkaldea Kalea, 5, 48269 Mallabia, Bizkaia, España;Euskadi;4,6;0;3;4;4;1
3531;Calero de San Justo;history_freak;historic_building;historic building, museums and archaeological rests;young;in couple;43,0857105;-2,7651855;Vizcaya, 48144, Biscay, España;Euskadi;4,4;0;1;4;4;1
3532;Plaza de Santa Marina;history_freak;historic_building;historic building, museums and archaeological rests;adult;in family;43,2621939;-2,8827819;Carrer Santa Marina Errepidea, 41, 48004 Bilbo, Bizkaia, España;Euskadi;0;1;3;4;4;1
3533;Universidad Sancti Spiritus;history_freak;historic_building;historic building, museums and archaeological rests;old;in couple;43,0339605;-2,4152688;20560 Oñati, Gipuzkoa, España;Euskadi;4,6;2;1;4;4;1
3534;Iglesia de Santa María de la Asunción (Mañaria);history_freak;religious;religious;young;alone;43,1391368;-2,6597522;48212 Mañaria, Vizcaya, España;Euskadi;5;0;0;4;4;5
3535;Iglesia parroquial de San Esteban de Lartaun;history_freak;religious;religious;old;alone;42,8879298;-2,5941521;Ullivarri Arrazua Entitatea, 7, 01520 Uribarri Arrazua, Araba, España;Euskadi;4,8;2;0;4;4;5
3536;Iglesia de Santa María (Tolosa);history_freak;religious;religious;young;in family;43,1382399;-2,0713223;Andre Maria Plaza, 2, 20400 Tolosa, Gipuzkoa, España;Euskadi;4,2;0;3;4;4;5
3537;Palacio de la Puente;history_freak;historic_building;historic building, museums and archaeological rests;young;alone;43,2717431;-3,2565942;Lehendakari Agirre Hiribidea, 59, 48880 Trucios-Turtzioz, Biscay, España;Euskadi;4,7;0;0;4;4;1
3538;Casa Artzu;history_freak;historic_building;historic building, museums and archaeological rests;old;in groups;43,3795861;-1,8170836;25, Lugar, Montaña, 20280 Gornutz, Gipuzkoa, España;Euskadi;4,3;2;2;4;4;1
3539;Ermita de San Esteban;history_freak;historic_building;historic building, museums and archaeological rests;young;alone;43,0126582;-3,0338019;48460 Lendoñobeiti, Biscay, España;Euskadi;0;0;0;4;4;1
3540;Iglesia de San Pedro de Romaña;history_freak;religious;religious;old;in groups;43,2724055;-3,2566446;Lehendakari Agirre Hiribidea, 60B, 48880 Trucios-Turtzioz, Biscay, España;Euskadi;5;2;2;4;4;5
3541;Ermita de San Juan Bautista;history_freak;historic_building;historic building, museums and archaeological rests;old;in groups;43,2993691;-2,6722251;Kanpantxu Auzoa, 37, 48320 Kanpantxu, Biscay, España;Euskadi;0;2;2;4;4;1
3542;Ermita de San Lorenzo (Oñati);history_freak;historic_building;historic building, museums and archaeological rests;adult;alone;43,0332178;-2,4023996;San Lorentzo Auzoa Auzoa, 41, 20560 Oñati, Gipuzkoa, España;Euskadi;4,2;1;0;4;4;1
3543;Ermita de San Martín;history_freak;historic_building;historic building, museums and archaeological rests;old;in groups;43,0437409;-2,6600116;Zelaieta Bidea, 8A, 48210 Otxandio, Bizkaia, España;Euskadi;4,2;2;2;4;4;1
3544;Ermita de Santa Lucía;history_freak;historic_building;historic building, museums and archaeological rests;adult;in couple;43,091252;-2,7428806;Altzusta Auzoa, 31, 48144, Bizkaia, España;Euskadi;3,7;1;1;4;4;1
